degradation_time_days,weight_loss,study_id,instance,adjusted_hb_ratio_formulation_mol,adjusted_hv_ratio_formulation_mol,degradation_condition,degradation_mechanism,additives,t_deg,degradation_environment,additive_type_1,additive1_percentage_wt,additive_type_2,additive2_percentage_wt,additive_type_3,additive3_percentage_wt,sample_shape_morphology,pha_degrading_microbes,experimental_scale
79.0,13.0,13.0,1,96.6,3.4,aerobic,surface,no,22.9,soil,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_dominated,lab
83.0,16.0,13.0,1,96.6,3.4,aerobic,surface,no,22.9,soil,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_dominated,lab
16.0,2.0,13.0,2,88.872,3.128,aerobic,surface,yes,22.9,soil,plasticizer,8.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_dominated,lab
18.0,2.0,13.0,2,88.872,3.128,aerobic,surface,yes,22.9,soil,plasticizer,8.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_dominated,lab
21.0,3.0,13.0,2,88.872,3.128,aerobic,surface,yes,22.9,soil,plasticizer,8.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_dominated,lab
24.0,5.0,13.0,2,88.872,3.128,aerobic,surface,yes,22.9,soil,plasticizer,8.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_dominated,lab
27.0,6.0,13.0,2,88.872,3.128,aerobic,surface,yes,22.9,soil,plasticizer,8.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_dominated,lab
30.0,7.0,13.0,2,88.872,3.128,aerobic,surface,yes,22.9,soil,plasticizer,8.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_dominated,lab
32.0,8.0,13.0,2,88.872,3.128,aerobic,surface,yes,22.9,soil,plasticizer,8.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_dominated,lab
35.0,9.0,13.0,2,88.872,3.128,aerobic,surface,yes,22.9,soil,plasticizer,8.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_dominated,lab
37.0,10.0,13.0,2,88.872,3.128,aerobic,surface,yes,22.9,soil,plasticizer,8.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_dominated,lab
40.0,11.0,13.0,2,88.872,3.128,aerobic,surface,yes,22.9,soil,plasticizer,8.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_dominated,lab
42.0,12.0,13.0,2,88.872,3.128,aerobic,surface,yes,22.9,soil,plasticizer,8.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_dominated,lab
44.0,12.0,13.0,2,88.872,3.128,aerobic,surface,yes,22.9,soil,plasticizer,8.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_dominated,lab
46.0,12.0,13.0,2,88.872,3.128,aerobic,surface,yes,22.9,soil,plasticizer,8.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_dominated,lab
49.0,12.0,13.0,2,88.872,3.128,aerobic,surface,yes,22.9,soil,plasticizer,8.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_dominated,lab
51.0,12.0,13.0,2,88.872,3.128,aerobic,surface,yes,22.9,soil,plasticizer,8.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_dominated,lab
54.0,13.0,13.0,2,88.872,3.128,aerobic,surface,yes,22.9,soil,plasticizer,8.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_dominated,lab
56.0,13.0,13.0,2,88.872,3.128,aerobic,surface,yes,22.9,soil,plasticizer,8.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_dominated,lab
58.0,14.0,13.0,2,88.872,3.128,aerobic,surface,yes,22.9,soil,plasticizer,8.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_dominated,lab
60.0,15.0,13.0,2,88.872,3.128,aerobic,surface,yes,22.9,soil,plasticizer,8.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_dominated,lab
63.0,17.0,13.0,2,88.872,3.128,aerobic,surface,yes,22.9,soil,plasticizer,8.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_dominated,lab
65.0,19.0,13.0,2,88.872,3.128,aerobic,surface,yes,22.9,soil,plasticizer,8.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_dominated,lab
68.0,20.0,13.0,2,88.872,3.128,aerobic,surface,yes,22.9,soil,plasticizer,8.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_dominated,lab
69.0,21.0,13.0,2,88.872,3.128,aerobic,surface,yes,22.9,soil,plasticizer,8.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_dominated,lab
70.0,23.0,13.0,2,88.872,3.128,aerobic,surface,yes,22.9,soil,plasticizer,8.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_dominated,lab
72.0,26.0,13.0,2,88.872,3.128,aerobic,surface,yes,22.9,soil,plasticizer,8.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_dominated,lab
74.0,29.0,13.0,2,88.872,3.128,aerobic,surface,yes,22.9,soil,plasticizer,8.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_dominated,lab
76.0,33.0,13.0,2,88.872,3.128,aerobic,surface,yes,22.9,soil,plasticizer,8.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_dominated,lab
78.0,37.0,13.0,2,88.872,3.128,aerobic,surface,yes,22.9,soil,plasticizer,8.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_dominated,lab
80.0,40.0,13.0,2,88.872,3.128,aerobic,surface,yes,22.9,soil,plasticizer,8.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_dominated,lab
82.0,44.0,13.0,2,88.872,3.128,aerobic,surface,yes,22.9,soil,plasticizer,8.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_dominated,lab
84.0,46.0,13.0,2,88.872,3.128,aerobic,surface,yes,22.9,soil,plasticizer,8.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_dominated,lab
20.0,3.0,13.0,3,85.974,3.026,aerobic,surface,yes,22.9,soil,plasticizer,8.0,filler,3.0,not_applicable,0.0,films,bacteria_dominated,lab
23.0,3.0,13.0,3,85.974,3.026,aerobic,surface,yes,22.9,soil,plasticizer,8.0,filler,3.0,not_applicable,0.0,films,bacteria_dominated,lab
25.0,4.0,13.0,3,85.974,3.026,aerobic,surface,yes,22.9,soil,plasticizer,8.0,filler,3.0,not_applicable,0.0,films,bacteria_dominated,lab
27.0,5.0,13.0,3,85.974,3.026,aerobic,surface,yes,22.9,soil,plasticizer,8.0,filler,3.0,not_applicable,0.0,films,bacteria_dominated,lab
30.0,6.0,13.0,3,85.974,3.026,aerobic,surface,yes,22.9,soil,plasticizer,8.0,filler,3.0,not_applicable,0.0,films,bacteria_dominated,lab
32.0,7.0,13.0,3,85.974,3.026,aerobic,surface,yes,22.9,soil,plasticizer,8.0,filler,3.0,not_applicable,0.0,films,bacteria_dominated,lab
35.0,8.0,13.0,3,85.974,3.026,aerobic,surface,yes,22.9,soil,plasticizer,8.0,filler,3.0,not_applicable,0.0,films,bacteria_dominated,lab
37.0,9.0,13.0,3,85.974,3.026,aerobic,surface,yes,22.9,soil,plasticizer,8.0,filler,3.0,not_applicable,0.0,films,bacteria_dominated,lab
41.0,10.0,13.0,3,85.974,3.026,aerobic,surface,yes,22.9,soil,plasticizer,8.0,filler,3.0,not_applicable,0.0,films,bacteria_dominated,lab
44.0,11.0,13.0,3,85.974,3.026,aerobic,surface,yes,22.9,soil,plasticizer,8.0,filler,3.0,not_applicable,0.0,films,bacteria_dominated,lab
46.0,11.0,13.0,3,85.974,3.026,aerobic,surface,yes,22.9,soil,plasticizer,8.0,filler,3.0,not_applicable,0.0,films,bacteria_dominated,lab
49.0,11.0,13.0,3,85.974,3.026,aerobic,surface,yes,22.9,soil,plasticizer,8.0,filler,3.0,not_applicable,0.0,films,bacteria_dominated,lab
51.0,11.0,13.0,3,85.974,3.026,aerobic,surface,yes,22.9,soil,plasticizer,8.0,filler,3.0,not_applicable,0.0,films,bacteria_dominated,lab
54.0,11.0,13.0,3,85.974,3.026,aerobic,surface,yes,22.9,soil,plasticizer,8.0,filler,3.0,not_applicable,0.0,films,bacteria_dominated,lab
58.0,14.0,13.0,3,85.974,3.026,aerobic,surface,yes,22.9,soil,plasticizer,8.0,filler,3.0,not_applicable,0.0,films,bacteria_dominated,lab
60.0,18.0,13.0,3,85.974,3.026,aerobic,surface,yes,22.9,soil,plasticizer,8.0,filler,3.0,not_applicable,0.0,films,bacteria_dominated,lab
63.0,21.0,13.0,3,85.974,3.026,aerobic,surface,yes,22.9,soil,plasticizer,8.0,filler,3.0,not_applicable,0.0,films,bacteria_dominated,lab
65.0,24.0,13.0,3,85.974,3.026,aerobic,surface,yes,22.9,soil,plasticizer,8.0,filler,3.0,not_applicable,0.0,films,bacteria_dominated,lab
69.0,28.0,13.0,3,85.974,3.026,aerobic,surface,yes,22.9,soil,plasticizer,8.0,filler,3.0,not_applicable,0.0,films,bacteria_dominated,lab
70.0,29.0,13.0,3,85.974,3.026,aerobic,surface,yes,22.9,soil,plasticizer,8.0,filler,3.0,not_applicable,0.0,films,bacteria_dominated,lab
71.0,29.0,13.0,3,85.974,3.026,aerobic,surface,yes,22.9,soil,plasticizer,8.0,filler,3.0,not_applicable,0.0,films,bacteria_dominated,lab
74.0,30.0,13.0,3,85.974,3.026,aerobic,surface,yes,22.9,soil,plasticizer,8.0,filler,3.0,not_applicable,0.0,films,bacteria_dominated,lab
77.0,30.0,13.0,3,85.974,3.026,aerobic,surface,yes,22.9,soil,plasticizer,8.0,filler,3.0,not_applicable,0.0,films,bacteria_dominated,lab
79.0,31.0,13.0,3,85.974,3.026,aerobic,surface,yes,22.9,soil,plasticizer,8.0,filler,3.0,not_applicable,0.0,films,bacteria_dominated,lab
83.0,32.0,13.0,3,85.974,3.026,aerobic,surface,yes,22.9,soil,plasticizer,8.0,filler,3.0,not_applicable,0.0,films,bacteria_dominated,lab
11.0,2.0,13.0,4,85.974,3.026,aerobic,surface,yes,22.9,soil,plasticizer,5.6,not_applicable,0.0,filler,5.4,films,bacteria_dominated,lab
14.0,2.0,13.0,4,85.974,3.026,aerobic,surface,yes,22.9,soil,plasticizer,5.6,not_applicable,0.0,filler,5.4,films,bacteria_dominated,lab
16.0,3.0,13.0,4,85.974,3.026,aerobic,surface,yes,22.9,soil,plasticizer,5.6,not_applicable,0.0,filler,5.4,films,bacteria_dominated,lab
20.0,3.0,13.0,4,85.974,3.026,aerobic,surface,yes,22.9,soil,plasticizer,5.6,not_applicable,0.0,filler,5.4,films,bacteria_dominated,lab
22.0,3.0,13.0,4,85.974,3.026,aerobic,surface,yes,22.9,soil,plasticizer,5.6,not_applicable,0.0,filler,5.4,films,bacteria_dominated,lab
24.0,4.0,13.0,4,85.974,3.026,aerobic,surface,yes,22.9,soil,plasticizer,5.6,not_applicable,0.0,filler,5.4,films,bacteria_dominated,lab
27.0,4.0,13.0,4,85.974,3.026,aerobic,surface,yes,22.9,soil,plasticizer,5.6,not_applicable,0.0,filler,5.4,films,bacteria_dominated,lab
30.0,5.0,13.0,4,85.974,3.026,aerobic,surface,yes,22.9,soil,plasticizer,5.6,not_applicable,0.0,filler,5.4,films,bacteria_dominated,lab
32.0,5.0,13.0,4,85.974,3.026,aerobic,surface,yes,22.9,soil,plasticizer,5.6,not_applicable,0.0,filler,5.4,films,bacteria_dominated,lab
35.0,5.0,13.0,4,85.974,3.026,aerobic,surface,yes,22.9,soil,plasticizer,5.6,not_applicable,0.0,filler,5.4,films,bacteria_dominated,lab
37.0,6.0,13.0,4,85.974,3.026,aerobic,surface,yes,22.9,soil,plasticizer,5.6,not_applicable,0.0,filler,5.4,films,bacteria_dominated,lab
41.0,7.0,13.0,4,85.974,3.026,aerobic,surface,yes,22.9,soil,plasticizer,5.6,not_applicable,0.0,filler,5.4,films,bacteria_dominated,lab
44.0,7.0,13.0,4,85.974,3.026,aerobic,surface,yes,22.9,soil,plasticizer,5.6,not_applicable,0.0,filler,5.4,films,bacteria_dominated,lab
46.0,7.0,13.0,4,85.974,3.026,aerobic,surface,yes,22.9,soil,plasticizer,5.6,not_applicable,0.0,filler,5.4,films,bacteria_dominated,lab
49.0,8.0,13.0,4,85.974,3.026,aerobic,surface,yes,22.9,soil,plasticizer,5.6,not_applicable,0.0,filler,5.4,films,bacteria_dominated,lab
51.0,9.0,13.0,4,85.974,3.026,aerobic,surface,yes,22.9,soil,plasticizer,5.6,not_applicable,0.0,filler,5.4,films,bacteria_dominated,lab
54.0,9.0,13.0,4,85.974,3.026,aerobic,surface,yes,22.9,soil,plasticizer,5.6,not_applicable,0.0,filler,5.4,films,bacteria_dominated,lab
56.0,10.0,13.0,4,85.974,3.026,aerobic,surface,yes,22.9,soil,plasticizer,5.6,not_applicable,0.0,filler,5.4,films,bacteria_dominated,lab
60.0,11.0,13.0,4,85.974,3.026,aerobic,surface,yes,22.9,soil,plasticizer,5.6,not_applicable,0.0,filler,5.4,films,bacteria_dominated,lab
63.0,12.0,13.0,4,85.974,3.026,aerobic,surface,yes,22.9,soil,plasticizer,5.6,not_applicable,0.0,filler,5.4,films,bacteria_dominated,lab
65.0,12.0,13.0,4,85.974,3.026,aerobic,surface,yes,22.9,soil,plasticizer,5.6,not_applicable,0.0,filler,5.4,films,bacteria_dominated,lab
68.0,13.0,13.0,4,85.974,3.026,aerobic,surface,yes,22.9,soil,plasticizer,5.6,not_applicable,0.0,filler,5.4,films,bacteria_dominated,lab
70.0,13.0,13.0,4,85.974,3.026,aerobic,surface,yes,22.9,soil,plasticizer,5.6,not_applicable,0.0,filler,5.4,films,bacteria_dominated,lab
72.0,15.0,13.0,4,85.974,3.026,aerobic,surface,yes,22.9,soil,plasticizer,5.6,not_applicable,0.0,filler,5.4,films,bacteria_dominated,lab
74.0,17.0,13.0,4,85.974,3.026,aerobic,surface,yes,22.9,soil,plasticizer,5.6,not_applicable,0.0,filler,5.4,films,bacteria_dominated,lab
77.0,20.0,13.0,4,85.974,3.026,aerobic,surface,yes,22.9,soil,plasticizer,5.6,not_applicable,0.0,filler,5.4,films,bacteria_dominated,lab
79.0,21.0,13.0,4,85.974,3.026,aerobic,surface,yes,22.9,soil,plasticizer,5.6,not_applicable,0.0,filler,5.4,films,bacteria_dominated,lab
82.0,24.0,13.0,4,85.974,3.026,aerobic,surface,yes,22.9,soil,plasticizer,5.6,not_applicable,0.0,filler,5.4,films,bacteria_dominated,lab
83.0,25.0,13.0,4,85.974,3.026,aerobic,surface,yes,22.9,soil,plasticizer,5.6,not_applicable,0.0,filler,5.4,films,bacteria_dominated,lab
8.0,1.0,13.0,5,83.656,2.944,aerobic,surface,yes,22.9,soil,plasticizer,8.0,not_applicable,0.0,filler,5.4,films,bacteria_dominated,lab
11.0,1.0,13.0,5,83.656,2.944,aerobic,surface,yes,22.9,soil,plasticizer,8.0,not_applicable,0.0,filler,5.4,films,bacteria_dominated,lab
14.0,1.0,13.0,5,83.656,2.944,aerobic,surface,yes,22.9,soil,plasticizer,8.0,not_applicable,0.0,filler,5.4,films,bacteria_dominated,lab
16.0,2.0,13.0,5,83.656,2.944,aerobic,surface,yes,22.9,soil,plasticizer,8.0,not_applicable,0.0,filler,5.4,films,bacteria_dominated,lab
21.0,2.0,13.0,5,83.656,2.944,aerobic,surface,yes,22.9,soil,plasticizer,8.0,not_applicable,0.0,filler,5.4,films,bacteria_dominated,lab
24.0,3.0,13.0,5,83.656,2.944,aerobic,surface,yes,22.9,soil,plasticizer,8.0,not_applicable,0.0,filler,5.4,films,bacteria_dominated,lab
27.0,4.0,13.0,5,83.656,2.944,aerobic,surface,yes,22.9,soil,plasticizer,8.0,not_applicable,0.0,filler,5.4,films,bacteria_dominated,lab
30.0,5.0,13.0,5,83.656,2.944,aerobic,surface,yes,22.9,soil,plasticizer,8.0,not_applicable,0.0,filler,5.4,films,bacteria_dominated,lab
32.0,5.0,13.0,5,83.656,2.944,aerobic,surface,yes,22.9,soil,plasticizer,8.0,not_applicable,0.0,filler,5.4,films,bacteria_dominated,lab
35.0,6.0,13.0,5,83.656,2.944,aerobic,surface,yes,22.9,soil,plasticizer,8.0,not_applicable,0.0,filler,5.4,films,bacteria_dominated,lab
37.0,7.0,13.0,5,83.656,2.944,aerobic,surface,yes,22.9,soil,plasticizer,8.0,not_applicable,0.0,filler,5.4,films,bacteria_dominated,lab
41.0,8.0,13.0,5,83.656,2.944,aerobic,surface,yes,22.9,soil,plasticizer,8.0,not_applicable,0.0,filler,5.4,films,bacteria_dominated,lab
43.0,8.0,13.0,5,83.656,2.944,aerobic,surface,yes,22.9,soil,plasticizer,8.0,not_applicable,0.0,filler,5.4,films,bacteria_dominated,lab
46.0,9.0,13.0,5,83.656,2.944,aerobic,surface,yes,22.9,soil,plasticizer,8.0,not_applicable,0.0,filler,5.4,films,bacteria_dominated,lab
49.0,9.0,13.0,5,83.656,2.944,aerobic,surface,yes,22.9,soil,plasticizer,8.0,not_applicable,0.0,filler,5.4,films,bacteria_dominated,lab
51.0,10.0,13.0,5,83.656,2.944,aerobic,surface,yes,22.9,soil,plasticizer,8.0,not_applicable,0.0,filler,5.4,films,bacteria_dominated,lab
55.0,11.0,13.0,5,83.656,2.944,aerobic,surface,yes,22.9,soil,plasticizer,8.0,not_applicable,0.0,filler,5.4,films,bacteria_dominated,lab
57.0,11.0,13.0,5,83.656,2.944,aerobic,surface,yes,22.9,soil,plasticizer,8.0,not_applicable,0.0,filler,5.4,films,bacteria_dominated,lab
60.0,12.0,13.0,5,83.656,2.944,aerobic,surface,yes,22.9,soil,plasticizer,8.0,not_applicable,0.0,filler,5.4,films,bacteria_dominated,lab
63.0,13.0,13.0,5,83.656,2.944,aerobic,surface,yes,22.9,soil,plasticizer,8.0,not_applicable,0.0,filler,5.4,films,bacteria_dominated,lab
65.0,14.0,13.0,5,83.656,2.944,aerobic,surface,yes,22.9,soil,plasticizer,8.0,not_applicable,0.0,filler,5.4,films,bacteria_dominated,lab
68.0,14.0,13.0,5,83.656,2.944,aerobic,surface,yes,22.9,soil,plasticizer,8.0,not_applicable,0.0,filler,5.4,films,bacteria_dominated,lab
70.0,15.0,13.0,5,83.656,2.944,aerobic,surface,yes,22.9,soil,plasticizer,8.0,not_applicable,0.0,filler,5.4,films,bacteria_dominated,lab
72.0,18.0,13.0,5,83.656,2.944,aerobic,surface,yes,22.9,soil,plasticizer,8.0,not_applicable,0.0,filler,5.4,films,bacteria_dominated,lab
74.0,20.0,13.0,5,83.656,2.944,aerobic,surface,yes,22.9,soil,plasticizer,8.0,not_applicable,0.0,filler,5.4,films,bacteria_dominated,lab
77.0,23.0,13.0,5,83.656,2.944,aerobic,surface,yes,22.9,soil,plasticizer,8.0,not_applicable,0.0,filler,5.4,films,bacteria_dominated,lab
80.0,27.0,13.0,5,83.656,2.944,aerobic,surface,yes,22.9,soil,plasticizer,8.0,not_applicable,0.0,filler,5.4,films,bacteria_dominated,lab
82.0,29.0,13.0,5,83.656,2.944,aerobic,surface,yes,22.9,soil,plasticizer,8.0,not_applicable,0.0,filler,5.4,films,bacteria_dominated,lab
84.0,31.0,13.0,5,83.656,2.944,aerobic,surface,yes,22.9,soil,plasticizer,8.0,not_applicable,0.0,filler,5.4,films,bacteria_dominated,lab
28.0,0.0,14.0,1,97.0,3.0,aerobic,hydrolysis,no,26.5,soil,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,sheets,uncategorized,large
55.0,0.0,14.0,1,97.0,3.0,aerobic,hydrolysis,no,26.5,soil,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,sheets,uncategorized,large
83.0,0.0,14.0,1,97.0,3.0,aerobic,hydrolysis,no,26.5,soil,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,sheets,uncategorized,large
111.0,0.0,14.0,1,97.0,3.0,aerobic,hydrolysis,no,26.5,soil,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,sheets,uncategorized,large
12.0,0.0,15.0,4,97.0,3.0,aerobic,surface,no,58.0,compost_organic_fertilizer,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_fungi_mixed,lab
13.0,0.0,15.0,4,97.0,3.0,aerobic,surface,no,58.0,compost_organic_fertilizer,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_fungi_mixed,lab
14.0,0.0,15.0,4,97.0,3.0,aerobic,surface,no,58.0,compost_organic_fertilizer,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_fungi_mixed,lab
15.0,0.0,15.0,4,97.0,3.0,aerobic,surface,no,58.0,compost_organic_fertilizer,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_fungi_mixed,lab
17.0,1.0,15.0,4,97.0,3.0,aerobic,surface,no,58.0,compost_organic_fertilizer,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_fungi_mixed,lab
18.0,1.0,15.0,4,97.0,3.0,aerobic,surface,no,58.0,compost_organic_fertilizer,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_fungi_mixed,lab
19.0,1.0,15.0,4,97.0,3.0,aerobic,surface,no,58.0,compost_organic_fertilizer,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_fungi_mixed,lab
20.0,2.0,15.0,4,97.0,3.0,aerobic,surface,no,58.0,compost_organic_fertilizer,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_fungi_mixed,lab
21.0,4.0,15.0,4,97.0,3.0,aerobic,surface,no,58.0,compost_organic_fertilizer,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_fungi_mixed,lab
22.0,11.0,15.0,4,97.0,3.0,aerobic,surface,no,58.0,compost_organic_fertilizer,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_fungi_mixed,lab
22.0,14.0,15.0,4,97.0,3.0,aerobic,surface,no,58.0,compost_organic_fertilizer,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_fungi_mixed,lab
22.0,17.0,15.0,4,97.0,3.0,aerobic,surface,no,58.0,compost_organic_fertilizer,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_fungi_mixed,lab
23.0,20.0,15.0,4,97.0,3.0,aerobic,surface,no,58.0,compost_organic_fertilizer,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_fungi_mixed,lab
23.0,23.0,15.0,4,97.0,3.0,aerobic,surface,no,58.0,compost_organic_fertilizer,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_fungi_mixed,lab
24.0,28.0,15.0,4,97.0,3.0,aerobic,surface,no,58.0,compost_organic_fertilizer,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_fungi_mixed,lab
24.0,31.0,15.0,4,97.0,3.0,aerobic,surface,no,58.0,compost_organic_fertilizer,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_fungi_mixed,lab
24.0,34.0,15.0,4,97.0,3.0,aerobic,surface,no,58.0,compost_organic_fertilizer,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_fungi_mixed,lab
25.0,37.0,15.0,4,97.0,3.0,aerobic,surface,no,58.0,compost_organic_fertilizer,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_fungi_mixed,lab
25.0,40.0,15.0,4,97.0,3.0,aerobic,surface,no,58.0,compost_organic_fertilizer,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_fungi_mixed,lab
25.0,43.0,15.0,4,97.0,3.0,aerobic,surface,no,58.0,compost_organic_fertilizer,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_fungi_mixed,lab
26.0,46.0,15.0,4,97.0,3.0,aerobic,surface,no,58.0,compost_organic_fertilizer,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_fungi_mixed,lab
26.0,49.0,15.0,4,97.0,3.0,aerobic,surface,no,58.0,compost_organic_fertilizer,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_fungi_mixed,lab
26.0,52.0,15.0,4,97.0,3.0,aerobic,surface,no,58.0,compost_organic_fertilizer,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_fungi_mixed,lab
27.0,55.0,15.0,4,97.0,3.0,aerobic,surface,no,58.0,compost_organic_fertilizer,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_fungi_mixed,lab
27.0,58.0,15.0,4,97.0,3.0,aerobic,surface,no,58.0,compost_organic_fertilizer,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_fungi_mixed,lab
28.0,61.0,15.0,4,97.0,3.0,aerobic,surface,no,58.0,compost_organic_fertilizer,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_fungi_mixed,lab
28.0,64.0,15.0,4,97.0,3.0,aerobic,surface,no,58.0,compost_organic_fertilizer,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_fungi_mixed,lab
28.0,67.0,15.0,4,97.0,3.0,aerobic,surface,no,58.0,compost_organic_fertilizer,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_fungi_mixed,lab
30.0,77.0,15.0,4,97.0,3.0,aerobic,surface,no,58.0,compost_organic_fertilizer,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_fungi_mixed,lab
31.0,79.0,15.0,4,97.0,3.0,aerobic,surface,no,58.0,compost_organic_fertilizer,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_fungi_mixed,lab
32.0,82.0,15.0,4,97.0,3.0,aerobic,surface,no,58.0,compost_organic_fertilizer,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_fungi_mixed,lab
33.0,84.0,15.0,4,97.0,3.0,aerobic,surface,no,58.0,compost_organic_fertilizer,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_fungi_mixed,lab
